"CID","Pincode","CityName/AreaName","State","Latitude","Longitude"
"3838","560086","Mahalakshmipuram Layout","Karnataka","12.999170303344727","77.547172546386720"
"3839","560087","Varthur","Karnataka","12.933293342590332","77.736625671386720"
"3840","560097","Vidyaranyapura","Karnataka","13.075722694396973","77.560256958007810"
"3841","561201","V G Doddi","Karnataka","12.900262832641602","77.278007507324220"
"3842","561202","Pavagada","Karnataka","14.095332145690918","77.282058715820310"
"3843","561206","Darinayakanapalya","Karnataka","13.652622222900390","77.555656433105470"
"3844","561207","Bagepalli","Karnataka","13.790600776672363","77.841415405273440"
"3845","561212","Pathapalya","Karnataka","13.754782676696777","77.947006225585940"
"3846","562103","Nandi","Karnataka","13.421796798706055","77.675109863281250"
"3847","562110","Devanahalli","Karnataka","13.250020980834961","77.690399169921880"
"3848","562120","Magadi (Cpt)","Karnataka","12.922514915466309","77.215789794921880"
"3849","562122","Nandagudi","Karnataka","13.208086013793945","77.932655334472660"
"3850","562130","Tavarekere (Magadi)","Karnataka","13.439253807067871","76.672729492187500"
"3851","562134","Vidyanagar","Karnataka","13.161445617675781","77.635208129882810"
"3852","562135","Vijayapura","Karnataka","13.202651023864746","77.756790161132810"
"3853","562145","Chandpura","Karnataka","12.800443649291992","77.706283569335940"
"3854","562149","Bagal","Karnataka","13.129208564758300","77.669929504394530"
"3855","563115","B E M L Nagar (Kgf)","Karnataka","12.980489730834961","78.248977661132810"
"3856","563120","Oorgaum East","Karnataka","12.951652526855469","78.236968994140620"
"3857","563121","Oorgaumpet","Karnataka","12.953592300415039","78.309783935546880"
"3858","563126","Dalasnur","Karnataka","13.226825714111328","78.156768798828120"
"3859","563128","Kaiwara","Karnataka","13.305235862731934","77.975074768066400"
"3860","563131","Palya","Karnataka","13.158626556396484","78.381523132324220"
"3861","563136","Tayalur","Karnataka","13.241233825683594","78.343795776367190"
"3862","563137","Tekal","Karnataka","13.068262100219727","78.092582702636720"
"3863","563138","Yeldur","Karnataka","13.431571006774902","78.356826782226560"
"3864","570001","K R Mohalla","Karnataka","12.314527511596680","76.642486572265620"
"3865","570004","Lakshmipuram","Karnataka","12.295892715454102","76.647865295410160"
"3866","570006","University Campus","Karnataka","12.310804367065430","76.619781494140620"
"3867","570007","Rajendranagar","Karnataka","12.321787834167480","76.659950256347660"
"3868","570008","Vidyaranya Puram","Karnataka","12.376100540161133","76.787857055664060"
"3869","570009","Jayanagar","Karnataka","12.300415992736816","76.626594543457030"
"3870","570010","Ittigegud","Karnataka","12.295274734497070","76.698074340820310"
"3871","570011","Administrative Trg Institute","Karnataka","12.304584503173828","76.687919616699220"
"3872","570014","Jayanagar Extn","Karnataka","12.404278755187988","76.761085510253900"
"3873","570018","Chaimundi Betta","Karnataka","12.345831871032715","76.580017089843750"
"3874","570019","Udayagiri Extn","Karnataka","12.330824851989746","76.675064086914060"
"3875","570020","Yadavagiri","Karnataka","12.371359825134277","76.698616027832030"
"3876","570024","M.R.Mohalla","Karnataka","12.299959182739258","76.644744873046880"
"3877","571110","Gargeshwari","Karnataka","12.240772247314453","76.891120910644530"
"3878","571114","H D Kote","Karnataka","12.048587799072266","76.322219848632810"
"3879","571117","Kagalyadi","Karnataka","11.972343444824219","77.030158996582030"
"3880","571119","Tagadur","Karnataka","12.115036010742188","76.751655578613280"
"3881","571120","Old Sosale","Karnataka","12.260963439941406","76.903259277343750"
"3882","571122","Talkod","Karnataka","12.190865516662598","77.028594970703120"
"3883","571124","T Narsipur","Karnataka","12.167195320129395","76.911972045898440"
"3884","571125","Hamapapura (H D)","Karnataka","12.121662139892578","76.474067687988280"
"3885","571201","Madikeri Fort","Karnataka","12.422607421875000","75.738082885742190"
"3886","571218","Virajpet","Karnataka","12.245883941650390","75.974380493164060"
"3887","571247","Bagamandala","Karnataka","12.387927055358887","75.527801513671880"
"3888","571313","Ramasamudra","Karnataka","11.927642822265625","76.935081481933600"
"3889","571404","Acetate Town","Karnataka","12.554692268371582","76.968681335449220"
"3890","571405","V C Farm","Karnataka","12.583467483520508","76.846763610839840"
"3891","571421","Halagur","Karnataka","12.435248374938965","77.199653625488280"
"3892","571426","Old Town","Karnataka","12.586030006408691","76.695472717285160"
"3893","571428","Maddur","Karnataka","12.741157531738281","76.960388183593750"
"3894","571429","Maddur R S","Karnataka","12.637543678283691","77.068336486816400"
"3895","571432","Nagamangala","Karnataka","12.787757873535156","76.758712768554690"
"3896","571434","Pandavapura","Karnataka","12.527160644531250","76.687934875488280"
"3897","571441","Yelandur","Karnataka","12.047872543334961","77.033630371093750"
"3898","571444","Ramapuram Ghat","Karnataka","11.988184928894043","77.492553710937500"
"3899","571484","Palaiyam","Karnataka","12.501141548156738","76.673149108886720"
"3900","571485","Agara","Karnataka","12.115110397338867","77.073692321777340"
"3901","571490","Mahadeshwara Betta","Karnataka","12.031885147094727","77.590492248535160"
"3902","571511","Ramanagaram","Karnataka","12.725276947021484","77.280479431152340"
"3903","571604","Saligram (Mys)","Karnataka","12.577458381652832","76.261520385742190"
"3904","571801","Madhuvanahalli","Karnataka","12.154974937438965","77.146217346191400"
"3905","572101","Extension Tumkur","Karnataka","13.339120864868164","77.104606628417970"
"3906","572112","Badavanahalli","Karnataka","13.675645828247070","77.066703796386720"
"3907","572116","Channakesavapuda","Karnataka","14.056379318237305","77.162544250488280"
"3908","572130","K R S Agrahara Extn","Karnataka","13.022975921630860","77.029998779296880"
"3909","572132","Madhugiri","Karnataka","13.716032981872559","77.232315063476560"
"3910","572134","Nagasandra (Tmr)","Karnataka","13.004159927368164","76.955627441406250"
"3911","572135","Pattanaikanahalli","Karnataka","13.884009361267090","76.918914794921880"
"3912","572139","Tavarekere (Tmr)","Karnataka","13.770146369934082","76.840942382812500"
"3913","572140","Urdigere","Karnataka","13.357136726379395","77.278656005859380"
"3914","572141","Y N Koskote","Karnataka","14.207950592041016","77.190666198730470"
"3915","572142","Yediyur","Karnataka","12.981654167175293","76.866935729980470"
"3916","572161","Vanivilasapura","Karnataka","12.953148841857910","77.577102661132810"
"3917","572201","Gandhi Nagar Tiptur","Karnataka","13.257432937622070","76.567001342773440"
"3918","572202","K R Extn Tiptur","Karnataka","13.542931556701660","76.730728149414060"
"3919","572213","Chandrasekharapura","Karnataka","13.106804847717285","76.931488037109380"
"3920","572215","Dandinashivara","Karnataka","13.193612098693848","76.723968505859380"
"3921","572219","Kabada (Tumkur)","Karnataka","13.197538375854492","76.920333862304690"
"3922","573111","Bagur (Hassan)","Karnataka","13.086155891418457","76.384605407714840"
"3923","573116","Channarayapatna (Hassan)","Karnataka","12.969047546386719","76.603988647460940"
"3924","573119","Gandasi","Karnataka","13.152784347534180","76.346496582031250"
"3925","573121","Halebeedu","Karnataka","13.215248107910156","75.992263793945310"
"3926","573125","Javagal","Karnataka","13.334602355957031","76.087982177734380"
"3927","573126","Jayachmrajpura","Karnataka","13.431348800659180","76.371498107910160"
"3928","573129","K Hoskote","Karnataka","12.863556861877441","75.855720520019530"
"3929","573133","Ramnathapura","Karnataka","12.620820045471191","76.083000183105470"
"3930","573134","Saklashpur","Karnataka","12.937860488891602","75.789749145507810"
"3931","573162","Bageshapura","Karnataka","13.146963119506836","76.211158752441400"
"3932","573201","Gandhi Bazar","Karnataka","13.002814292907715","76.101234436035160"
"3933","573216","Hagare","Karnataka","13.131023406982422","75.995368957519530"
"3934","573218","Palya","Karnataka","12.907483100891113","75.952384948730470"
"3935","573219","Salagame","Karnataka","13.130021095275879","76.097503662109380"
"3936","574102","Bailur (Puttur)","Karnataka","12.758565902709961","75.200355529785160"
"3937","574106","Uliargoli","Karnataka","13.227761268615723","74.783607482910160"
"3938","574111","Padubidri","Karnataka","13.140111923217773","74.769889831542970"
"3939","574118","Udyavara","Karnataka","13.312946319580078","74.735656738281250"
"3940","574122","Bajegoli","Karnataka","13.220459938049316","75.086471557617190"
"3941","574128","Irvathur","Karnataka","13.158255577087402","75.011566162109380"
"3942","574143","Farangipet","Karnataka","12.873634338378906","74.954902648925780"
"3943","574144","Ganjimutt","Karnataka","12.990917205810547","74.945816040039060"
"3944","574146","Haleangady","Karnataka","13.038011550903320","74.804176330566400"
"3945","574159","Ullal","Karnataka","12.818120002746582","74.845939636230470"
"3946","574202","Darbe","Karnataka","12.767412185668945","75.188186645507810"
"3947","574220","Kabaka","Karnataka","12.774765968322754","75.181594848632810"
"3948","574221","Kadaba (Puttur)","Karnataka","12.742431640625000","75.468750000000000"
"3949","574231","Pane Mangalore","Karnataka","12.861196517944336","75.023078918457030"
"3950","574234","Sampaje","Karnataka","12.495301246643066","75.570327758789060"
"3951","574241","Uppinangady","Karnataka","12.825720787048340","75.270645141601560"
"3952","574242","Venur","Karnataka","13.012209892272950","75.144325256347660"
"3953","574259","Panjee","Karnataka","12.646176338195800","75.171745300292970"
"3954","574260","Adyandka","Karnataka","12.701462745666504","75.081581115722660"
"3955","575001","Car Street","Karnataka","12.863321304321289","74.857437133789060"
"3956","575002","Nagori","Karnataka","12.875664710998535","74.853500366210940"
"3957","575003","Gandhi Nagar","Karnataka","12.880044937133789","74.841499328613280"
"3958","575004","Kadrihills","Karnataka","12.889024734497070","74.852592468261720"
"3959","575007","Padil","Karnataka","12.861019134521484","74.890159606933600"
"3960","575009","Adyar","Karnataka","12.851804733276367","74.865112304687500"
"3961","576101","Udupi H O","Karnataka","13.347081184387207","74.746513366699220"
"3962","576103","Adi Udupi","Karnataka","13.343602180480957","74.756607055664060"
"3963","576104","Kadekar","Karnataka","13.353619575500488","74.785873413085940"
"3964","576126","Nandalike","Karnataka","13.176536560058594","74.889694213867190"
"3965","576201","Gandhi Maidan","Karnataka","13.630114555358887","74.690322875976560"
"3966","576214","Yedthari","Karnataka","13.871034622192383","74.626617431640620"
"3967","576216","Ganguli","Karnataka","13.650774002075195","74.670600891113280"
"3968","576225","Saligrama (D K)","Karnataka","13.498697280883789","74.713684082031250"
"3969","576231","Takkatte","Karnataka","13.545858383178711","74.694763183593750"
"3970","576232","Uppunda","Karnataka","13.832363128662110","74.625892639160160"
"3971","576233","Vandse","Karnataka","13.726160049438477","74.742416381835940"
"3972","577001","Davangere","Karnataka","14.470110893249512","75.923446655273440"
"3973","577002","Jayachamarajendra Extn","Karnataka","14.455814361572266","75.920936584472660"
"3974","577003","Davangere Mills","Karnataka","14.437246322631836","75.953376770019530"
"3975","577004","Davangere Southern Extn","Karnataka","14.458684921264648","75.912475585937500"
"3976","577115","B R Project","Karnataka","13.717729568481445","75.635757446289060"
"3977","577123","Jayapura","Karnataka","13.402987480163574","75.374137878417970"
"3978","577134","Agrahara Narasimha Rajpur","Karnataka","13.638281822204590","75.500297546386720"
"3979","577135","Sakrepatna","Karnataka","13.433747291564941","75.920066833496100"
"3980","577140","Yadgati","Karnataka","13.606822013854980","76.131286621093750"
"3981","577160","Magundi","Karnataka","13.275701522827148","75.483345031738280"
"3982","577168","Uddeboranahalli","Karnataka","13.389392852783203","75.955406188964840"
"3983","577174","Vastara","Karnataka","13.266466140747070","75.708442687988280"
"3984","577175","Devanur (Kadur)","Karnataka","13.427052497863770","76.090988159179690"
"3985","577201","Vinobanagar Shimoga","Karnataka","13.938621520996094","75.571739196777340"
"3986","577202","Rajendrapete","Karnataka","13.925642013549805","75.574188232421880"
"3987","577213","Channageri Town","Karnataka","14.005255699157715","75.944946289062500"
"3988","577221","Nallur","Karnataka","14.102355957031250","75.921554565429690"
"3989","577228","Tarikere","Karnataka","13.705079078674316","75.842658996582030"
"3990","577301","Jannapura","Karnataka","13.845343589782715","75.704322814941400"
"3991","577401","Gandhi Nagar Sagar","Karnataka","14.174691200256348","75.002380371093750"
"3992","577411","Agumbe","Karnataka","13.506349563598633","75.127853393554690"
"3993","577415","Devangi","Karnataka","13.646176338195800","75.337738037109380"
"3994","577419","Jade","Karnataka","14.577409744262695","75.054306030273440"
"3995","577425","Nagar","Karnataka","13.825502395629883","75.031997680664060"
"3996","577434","Ulabi","Karnataka","14.293354034423828","74.986907958984380"
"3997","577435","S V P Colony","Karnataka","14.219651222229004","74.795967102050780"
"3998","577501","Jayachanrajendra Extn","Karnataka","14.226764678955078","76.405921936035160"
"3999","577511","Adivala","Karnataka","13.862646102905273","76.715377807617190"
"4000","577515","Bagur (Chitradurga)","Karnataka","13.934871673583984","76.980445861816400"
"4001","577522","Challakere","Karnataka","14.293613433837890","76.664718627929690"
"4002","577525","Hadadi","Karnataka","14.341137886047363","75.895195007324220"
"4003","577528","Jagalur Nehru Road","Karnataka","14.547506332397461","76.342910766601560"
"4004","577537","Obala Pura","Karnataka","14.691236495971680","76.771507263183600"
"4005","577538","Parqasurampura","Karnataka","14.233536720275879","76.881118774414060"
"4006","577539","Ramagiri","Karnataka","13.944100379943848","76.100555419921880"
"4007","577540","Ramapura (Ctl)","Karnataka","14.883279800415039","76.782447814941400"
"4008","577543","Tallak","Karnataka","14.446018218994140","76.697845458984380"
"4009","577547","Ajjampura Bazar","Karnataka","13.730704307556152","76.074287414550780"
"4010","577548","Kadur","Karnataka","13.506236076354980","75.994163513183600"
"4011","577558","Aimangala","Karnataka","14.081242561340332","76.542701721191400"
"4012","577585","Abbinahole","Karnataka","14.038927078247070","76.751647949218750"
"4013","577601","Rajarama Colony","Karnataka","14.485757827758789","75.795906066894530"
"4014","580001","Tejaswinagar","Karnataka","15.456920623779297","75.005950927734380"
"4015","580008","Mahatma","Karnataka","15.461834907531738","75.001174926757810"
"4016","580020","Ganeshpet","Karnataka","15.351459503173828","75.144241333007810"
"4017","580024","Old Hubli","Karnataka","15.335145950317383","75.128395080566400"
